timestamp,Temperature
2023-03-01 08:05:36,22.47
2023-03-01 08:05:38,22.48
2023-03-01 08:05:40,22.41
2023-03-01 08:05:42,22.43
2023-03-01 08:05:44,22.38
2023-03-01 08:05:47,22.44
2023-03-01 08:05:49,22.52
2023-03-01 08:05:51,22.38
2023-03-01 08:05:53,22.40
2023-03-01 08:05:55,22.44
2023-03-01 08:05:57,22.33
2023-03-01 08:06:00,22.37
2023-03-01 08:06:02,22.46
2023-03-01 08:06:04,22.31
2023-03-01 08:06:06,22.46
2023-03-01 08:06:08,22.36
2023-03-01 08:06:10,22.33
2023-03-01 08:06:12,22.38
2023-03-01 08:06:15,22.38
2023-03-01 08:06:17,22.41
2023-03-01 08:06:19,22.33
2023-03-01 08:06:21,22.40
2023-03-01 08:06:23,22.44
2023-03-01 08:06:25,22.34
2023-03-01 08:06:27,22.40
2023-03-01 08:06:30,22.43
2023-03-01 08:06:32,22.41
2023-03-01 08:06:34,22.41
2023-03-01 08:06:36,22.46
2023-03-01 08:06:38,22.48
2023-03-01 08:06:40,22.43
2023-03-01 08:06:42,22.33
2023-03-01 08:06:45,22.44
2023-03-01 08:06:47,22.37
2023-03-01 08:06:49,22.38
2023-03-01 08:06:51,22.33
2023-03-01 08:06:53,22.38
2023-03-01 08:06:56,22.41
2023-03-01 08:06:58,22.47
2023-03-01 08:07:00,22.40
2023-03-01 08:07:02,22.44
2023-03-01 08:07:04,22.43
2023-03-01 08:07:06,22.46
2023-03-01 08:07:08,22.44
2023-03-01 08:07:10,22.48
2023-03-01 08:07:13,22.43
2023-03-01 08:07:15,22.43
2023-03-01 08:07:17,22.41
2023-03-01 08:07:19,22.36
2023-03-01 08:07:21,22.51
2023-03-01 08:07:23,22.33
2023-03-01 08:07:26,22.44
2023-03-01 08:07:28,22.34
2023-03-01 08:07:30,22.33
2023-03-01 08:07:32,22.43
2023-03-01 08:07:34,22.38
2023-03-01 08:07:36,22.44
2023-03-01 08:07:38,22.40
2023-03-01 08:07:41,22.37
2023-03-01 08:07:43,22.43
2023-03-01 08:07:45,22.37
2023-03-01 08:07:47,22.33
2023-03-01 08:07:49,22.47
2023-03-01 08:07:51,22.43
2023-03-01 08:07:53,22.36
2023-03-01 08:07:56,22.33
2023-03-01 08:07:58,22.34
2023-03-01 08:08:00,22.40
2023-03-01 08:08:02,22.41
2023-03-01 08:08:04,22.44
2023-03-01 08:08:06,22.40
2023-03-01 08:08:09,22.37
2023-03-01 08:08:11,22.47
2023-03-01 08:08:13,22.36
2023-03-01 08:08:15,22.43
2023-03-01 08:08:17,22.40
2023-03-01 08:08:19,22.46
2023-03-01 08:08:21,22.38
2023-03-01 08:08:24,22.40
2023-03-01 08:08:26,22.41
2023-03-01 08:08:28,22.46
2023-03-01 08:08:30,22.44
2023-03-01 08:08:32,22.34
2023-03-01 08:08:34,22.47
2023-03-01 08:08:37,22.37
2023-03-01 08:08:39,22.34
2023-03-01 08:08:41,22.38
2023-03-01 08:08:43,22.47
2023-03-01 08:08:45,22.27
2023-03-01 08:08:47,22.44
2023-03-01 08:08:49,22.43
2023-03-01 08:08:52,22.34
2023-03-01 08:08:54,22.50
2023-03-01 08:08:56,22.44
2023-03-01 08:08:58,22.33
2023-03-01 08:09:00,22.38
2023-03-01 08:09:02,22.38
2023-03-01 08:09:04,22.37
2023-03-01 08:09:07,22.37
2023-03-01 08:09:09,22.36
2023-03-01 08:09:11,22.43
2023-03-01 08:09:13,22.36
2023-03-01 08:09:15,22.40
2023-03-01 08:09:17,22.41
2023-03-01 08:09:19,22.40
2023-03-01 08:09:22,22.47
2023-03-01 08:09:24,22.41
2023-03-01 08:09:26,22.40
2023-03-01 08:09:28,22.34
2023-03-01 08:09:30,22.40
2023-03-01 08:09:33,22.43
2023-03-01 08:09:34,22.38
2023-03-01 08:09:37,22.37
2023-03-01 08:09:39,22.36
2023-03-01 08:09:41,22.30
2023-03-01 08:09:43,22.43
2023-03-01 08:09:45,22.41
2023-03-01 08:09:47,22.50
2023-03-01 08:09:49,22.43
2023-03-01 08:09:52,22.44
2023-03-01 08:09:54,22.38
2023-03-01 08:09:56,22.41
2023-03-01 08:09:58,22.38
2023-03-01 08:10:00,22.38
2023-03-01 08:10:02,22.37
2023-03-01 08:10:05,22.40
2023-03-01 08:10:07,22.44
2023-03-01 08:10:09,22.41
2023-03-01 08:10:11,22.40
2023-03-01 08:10:13,22.40
2023-03-01 08:10:15,22.38
2023-03-01 08:10:17,22.44
2023-03-01 08:10:20,22.46
2023-03-01 08:10:22,22.44
2023-03-01 08:10:24,22.44
2023-03-01 08:10:26,22.43
2023-03-01 08:10:28,22.41
2023-03-01 08:10:30,22.41
2023-03-01 08:10:32,22.41
2023-03-01 08:10:35,22.44
2023-03-01 08:10:37,22.44
2023-03-01 08:10:39,22.41
2023-03-01 08:10:41,22.37
2023-03-01 08:10:43,22.43
2023-03-01 08:10:45,22.40
2023-03-01 08:10:48,22.44
2023-03-01 08:10:50,22.40
2023-03-01 08:10:52,22.38
2023-03-01 08:10:54,22.37
2023-03-01 08:10:56,22.33
2023-03-01 08:10:58,22.44
2023-03-01 08:11:00,22.38
2023-03-01 08:11:03,22.47
2023-03-01 08:11:05,22.37
2023-03-01 08:11:07,22.30
2023-03-01 08:11:09,22.43
2023-03-01 08:11:11,22.40
2023-03-01 08:11:13,22.50
2023-03-01 08:11:15,22.40
2023-03-01 08:11:18,22.33
2023-03-01 08:11:20,22.40
2023-03-01 08:11:22,22.41
2023-03-01 08:11:24,22.27
2023-03-01 08:11:26,22.37
2023-03-01 08:11:28,22.38
2023-03-01 08:11:30,22.34
2023-03-01 08:11:33,22.37
2023-03-01 08:11:35,22.41
2023-03-01 08:11:37,22.43
2023-03-01 08:11:39,22.31
2023-03-01 08:11:41,22.47
2023-03-01 08:11:43,22.43
2023-03-01 08:11:45,22.38
2023-03-01 08:11:48,22.33
2023-03-01 08:11:50,22.37
2023-03-01 08:11:52,22.44
2023-03-01 08:11:54,22.33
2023-03-01 08:11:56,22.29
2023-03-01 08:12:01,22.38
2023-03-01 08:12:03,22.37
2023-03-01 08:12:05,22.40
2023-03-01 08:12:07,22.29
2023-03-01 08:12:09,22.43
2023-03-01 08:12:11,22.37
2023-03-01 08:12:13,22.43
2023-03-01 08:12:16,22.37
2023-03-01 08:12:18,22.43
2023-03-01 08:12:20,22.48
2023-03-01 08:12:22,22.44
2023-03-01 08:12:24,22.44
2023-03-01 08:12:26,22.47
2023-03-01 08:12:28,22.40
2023-03-01 08:12:31,22.43
2023-03-01 08:12:33,22.48
2023-03-01 08:12:35,22.38
2023-03-01 08:12:37,22.33
2023-03-01 08:12:39,22.46
2023-03-01 08:12:41,22.46
2023-03-01 08:12:43,22.40
2023-03-01 08:12:46,22.48
2023-03-01 08:12:48,22.44
2023-03-01 08:12:50,22.50
2023-03-01 08:12:52,22.41
2023-03-01 08:12:54,22.43
2023-03-01 08:12:56,22.43
2023-03-01 08:12:59,22.38
2023-03-01 08:13:01,22.43
2023-03-01 08:13:03,22.41
2023-03-01 08:13:05,22.44
2023-03-01 08:13:07,22.36
2023-03-01 08:13:09,22.41
2023-03-01 08:13:11,22.43
2023-03-01 08:13:14,22.44
2023-03-01 08:13:16,22.44
2023-03-01 08:13:18,22.48
2023-03-01 08:13:20,22.48
2023-03-01 08:13:22,22.40
2023-03-01 08:13:24,22.43
2023-03-01 08:13:26,22.36
2023-03-01 08:13:29,22.44
2023-03-01 08:13:31,22.36
2023-03-01 08:13:33,22.46
2023-03-01 08:13:35,22.38
2023-03-01 08:13:37,22.46
2023-03-01 08:13:39,22.43
2023-03-01 08:13:42,22.36
2023-03-01 08:13:44,22.43
2023-03-01 08:13:46,22.43
2023-03-01 08:13:48,22.37
2023-03-01 08:13:50,22.31
2023-03-01 08:13:52,22.36
2023-03-01 08:13:54,22.40
2023-03-01 08:13:57,22.47
2023-03-01 08:13:59,22.43
2023-03-01 08:14:01,22.38
2023-03-01 08:14:03,22.52
2023-03-01 08:14:05,22.43
2023-03-01 08:14:07,22.41
2023-03-01 08:14:09,22.34
2023-03-01 08:14:12,22.40
2023-03-01 08:14:14,22.43
2023-03-01 08:14:16,22.43
2023-03-01 08:14:18,22.40
2023-03-01 08:14:20,22.46
2023-03-01 08:14:22,22.33
2023-03-01 08:14:25,22.55
2023-03-01 08:14:27,22.40
2023-03-01 08:14:29,22.33
2023-03-01 08:14:31,22.40
2023-03-01 08:14:33,22.47
2023-03-01 08:14:35,22.37
2023-03-01 08:14:37,22.50
2023-03-01 08:14:40,22.40
2023-03-01 08:14:42,22.31
2023-03-01 08:14:44,22.40
2023-03-01 08:14:46,22.41
2023-03-01 08:14:48,22.46
2023-03-01 08:14:50,22.52
2023-03-01 08:14:52,22.38
2023-03-01 08:14:55,22.40
2023-03-01 08:14:57,22.43
2023-03-01 08:14:59,22.30
2023-03-01 08:15:01,22.43
2023-03-01 08:15:03,22.37
2023-03-01 08:15:05,22.43
2023-03-01 08:15:07,22.47
2023-03-01 08:15:10,22.37
2023-03-01 08:15:12,22.47
2023-03-01 08:15:14,22.50
2023-03-01 08:15:16,22.37
2023-03-01 08:15:18,22.38
2023-03-01 08:15:20,22.30
2023-03-01 08:15:23,22.40
2023-03-01 08:15:25,22.37
2023-03-01 08:15:27,22.36
2023-03-01 08:15:29,22.52
2023-03-01 08:15:31,22.47
2023-03-01 08:15:33,22.34
2023-03-01 08:15:35,22.44
2023-03-01 08:15:38,22.41
2023-03-01 08:15:40,22.37
2023-03-01 08:15:42,22.40
2023-03-01 08:15:44,22.41
2023-03-01 08:15:46,22.44
2023-03-01 08:15:48,22.31
2023-03-01 08:15:50,22.36
2023-03-01 08:15:53,22.41
2023-03-01 08:15:55,22.48
2023-03-01 08:15:57,22.40
2023-03-01 08:15:59,22.43
2023-03-01 08:16:01,22.50
2023-03-01 08:16:03,22.43
2023-03-01 08:16:06,22.43
2023-03-01 08:16:08,22.46
2023-03-01 08:16:10,22.37
2023-03-01 08:16:12,22.43
2023-03-01 08:16:14,22.38
2023-03-01 08:16:16,22.50
2023-03-01 08:16:18,22.33
2023-03-01 08:16:21,22.47
2023-03-01 08:16:23,22.47
2023-03-01 08:16:25,22.41
2023-03-01 08:16:32,22.46
2023-03-01 08:16:34,22.41
2023-03-01 08:16:36,22.38
2023-03-01 08:16:39,22.41
2023-03-01 08:16:41,22.46
2023-03-01 08:16:43,22.38
2023-03-01 08:16:45,22.31
2023-03-01 08:16:47,22.43
2023-03-01 08:16:49,22.40
2023-03-01 08:16:51,22.44
2023-03-01 08:16:53,22.36
2023-03-01 08:16:56,22.40
2023-03-01 08:17:00,22.41
2023-03-01 08:17:00,22.46
2023-03-01 08:17:02,22.41
2023-03-01 08:17:04,22.44
2023-03-01 08:17:06,22.41
2023-03-01 08:17:08,22.46
2023-03-01 08:17:11,22.43
2023-03-01 08:17:13,22.37
2023-03-01 08:17:15,22.47
2023-03-01 08:17:17,22.48
2023-03-01 08:17:19,22.48
2023-03-01 08:17:21,22.41
2023-03-01 08:17:23,22.36
2023-03-01 08:17:26,22.40
2023-03-01 08:17:28,22.31
2023-03-01 08:17:30,22.40
2023-03-01 08:17:32,22.43
2023-03-01 08:17:34,22.41
2023-03-01 08:17:36,22.48
2023-03-01 08:17:38,22.48
2023-03-01 08:17:41,22.41
2023-03-01 08:17:48,22.50
2023-03-01 08:17:50,22.47
2023-03-01 08:17:52,22.34
2023-03-01 08:17:54,22.41
2023-03-01 08:17:56,22.41
2023-03-01 08:17:58,22.34
2023-03-01 08:18:01,22.37
2023-03-01 08:18:03,22.43
2023-03-01 08:18:05,22.44
2023-03-01 08:18:07,22.44
2023-03-01 08:18:09,22.33
2023-03-01 08:18:11,22.44
2023-03-01 08:18:14,22.36
2023-03-01 08:18:16,22.41
2023-03-01 08:18:18,22.51
2023-03-01 08:18:20,22.34
2023-03-01 08:18:22,22.44
2023-03-01 08:18:24,22.34
2023-03-01 08:18:26,22.46
2023-03-01 08:18:29,22.40
2023-03-01 08:18:31,22.30
2023-03-01 08:18:33,22.48
2023-03-01 08:18:35,22.33
2023-03-01 08:18:37,22.41
2023-03-01 08:18:39,22.37
2023-03-01 08:18:41,22.38
2023-03-01 08:18:44,22.33
2023-03-01 08:18:46,22.46
2023-03-01 08:18:48,22.40
2023-03-01 08:18:50,22.43
2023-03-01 08:18:52,22.37
2023-03-01 08:18:59,22.44
2023-03-01 08:19:01,22.36
2023-03-01 08:19:04,22.44
2023-03-01 08:19:06,22.41
2023-03-01 08:19:08,22.30
2023-03-01 08:19:10,22.37
2023-03-01 08:19:12,22.43
2023-03-01 08:19:14,22.38
2023-03-01 08:19:17,22.43
2023-03-01 08:19:19,22.36
2023-03-01 08:19:21,22.36
2023-03-01 08:19:23,22.37
2023-03-01 08:19:25,22.43
2023-03-01 08:19:27,22.41
2023-03-01 08:19:29,22.43
2023-03-01 08:19:32,22.36
2023-03-01 08:19:34,22.44
2023-03-01 08:19:36,22.46
2023-03-01 08:19:38,22.36
2023-03-01 08:19:40,22.36
2023-03-01 08:19:42,22.37
2023-03-01 08:19:44,22.44
2023-03-01 08:19:47,22.34
2023-03-01 08:19:49,22.34
2023-03-01 08:19:51,22.37
2023-03-01 08:19:53,22.37
2023-03-01 08:19:55,22.44
2023-03-01 08:19:57,22.36
2023-03-01 08:19:59,22.40
2023-03-01 08:20:02,22.38
2023-03-01 08:20:04,22.36
2023-03-01 08:20:06,22.31
2023-03-01 08:20:08,22.46
2023-03-01 08:20:10,22.37
2023-03-01 08:20:12,22.38
2023-03-01 08:20:15,22.43
2023-03-01 08:20:17,22.48
2023-03-01 08:20:19,22.41
2023-03-01 08:20:21,22.37
2023-03-01 08:20:23,22.36
2023-03-01 08:20:25,22.38
2023-03-01 08:20:27,22.37
2023-03-01 08:20:30,22.34
2023-03-01 08:20:32,22.40
2023-03-01 08:20:34,22.33
2023-03-01 08:20:36,22.44
2023-03-01 08:20:38,22.47
2023-03-01 08:20:40,22.48
2023-03-01 08:20:42,22.46
2023-03-01 08:20:45,22.50
2023-03-01 08:20:47,22.43
2023-03-01 08:20:49,22.37
2023-03-01 08:20:51,22.34
2023-03-01 08:20:53,22.38
2023-03-01 08:20:55,22.46
2023-03-01 08:20:58,22.44
2023-03-01 08:21:00,22.36
2023-03-01 08:21:02,22.46
2023-03-01 08:21:04,22.37
2023-03-01 08:21:06,22.38
2023-03-01 08:21:13,22.43
2023-03-01 08:21:15,22.38
2023-03-01 08:21:18,22.29
2023-03-01 08:21:20,22.40
2023-03-01 08:21:22,22.40
2023-03-01 08:21:24,22.34
2023-03-01 08:21:26,22.37
2023-03-01 08:21:28,22.40
2023-03-01 08:21:30,22.43
2023-03-01 08:21:33,22.40
2023-03-01 08:21:35,22.40
2023-03-01 08:21:37,22.34
2023-03-01 08:21:39,22.46
2023-03-01 08:21:41,22.43
2023-03-01 08:21:43,22.36
2023-03-01 08:21:45,22.37
2023-03-01 08:21:48,22.37
2023-03-01 08:21:50,22.38
2023-03-01 08:21:52,22.40
2023-03-01 08:21:54,22.38
2023-03-01 08:21:56,22.36
2023-03-01 08:21:58,22.44
2023-03-01 08:22:01,22.36
2023-03-01 08:22:03,22.40
2023-03-01 08:22:05,22.43
2023-03-01 08:22:07,22.47
2023-03-01 08:22:09,22.46
2023-03-01 08:22:11,22.33
2023-03-01 08:22:13,22.40
2023-03-01 08:22:16,22.41
2023-03-01 08:22:18,22.34
2023-03-01 08:22:20,22.38
2023-03-01 08:22:22,22.47
2023-03-01 08:22:24,22.43
2023-03-01 08:22:27,22.40
2023-03-01 08:22:29,22.44
2023-03-01 08:22:31,22.40
2023-03-01 08:22:33,22.34
2023-03-01 08:22:35,22.38
2023-03-01 08:22:37,22.30
2023-03-01 08:22:39,22.33
2023-03-01 08:22:41,22.30
2023-03-01 08:22:43,22.43
2023-03-01 08:22:46,22.50
2023-03-01 08:22:48,22.50
2023-03-01 08:22:50,22.52
2023-03-01 08:22:52,22.43
2023-03-01 08:22:54,22.41
2023-03-01 08:22:56,22.44
2023-03-01 08:22:58,22.41
2023-03-01 08:23:01,22.43
2023-03-01 08:23:03,22.40
2023-03-01 08:23:05,22.31
2023-03-01 08:23:07,22.47
2023-03-01 08:23:09,22.37
2023-03-01 08:23:11,22.40
2023-03-01 08:23:14,22.37
2023-03-01 08:23:16,22.43
2023-03-01 08:23:18,22.46
2023-03-01 08:23:20,22.37
2023-03-01 08:23:22,22.44
2023-03-01 08:23:24,22.44
2023-03-01 08:23:26,22.50
2023-03-01 08:23:29,22.44
2023-03-01 08:23:31,22.43
2023-03-01 08:23:33,22.40
2023-03-01 08:23:35,22.43
2023-03-01 08:23:37,22.38
2023-03-01 08:23:39,22.46
2023-03-01 08:23:41,22.41
2023-03-01 08:23:44,22.46
2023-03-01 08:23:46,22.40
2023-03-01 08:23:48,22.46
2023-03-01 08:23:50,22.46
2023-03-01 08:23:52,22.36
2023-03-01 08:23:54,22.36
2023-03-01 08:23:56,22.47
2023-03-01 08:23:59,22.37
2023-03-01 08:24:01,22.46
2023-03-01 08:24:03,22.38
2023-03-01 08:24:05,22.43
2023-03-01 08:24:07,22.47
2023-03-01 08:24:09,22.37
2023-03-01 08:24:12,22.47
2023-03-01 08:24:14,22.44
2023-03-01 08:24:16,22.37
2023-03-01 08:24:18,22.41
2023-03-01 08:24:20,22.38
2023-03-01 08:24:22,22.36
2023-03-01 08:24:24,22.34
2023-03-01 08:24:27,22.36
2023-03-01 08:24:34,22.34
2023-03-01 08:24:36,22.43
2023-03-01 08:24:38,22.37
2023-03-01 08:24:40,22.25
2023-03-01 08:24:42,22.46
2023-03-01 08:24:44,22.30
2023-03-01 08:24:47,22.38
2023-03-01 08:24:49,22.41
2023-03-01 08:24:51,22.37
2023-03-01 08:24:53,22.37
2023-03-01 08:24:55,22.37
2023-03-01 08:24:57,22.41
2023-03-01 08:24:59,22.43
2023-03-01 08:25:02,22.46
2023-03-01 08:25:04,22.40
2023-03-01 08:25:06,22.34
2023-03-01 08:25:08,22.43
2023-03-01 08:25:10,22.44
2023-03-01 08:25:12,22.41
2023-03-01 08:25:15,22.37
2023-03-01 08:25:17,22.36
2023-03-01 08:25:19,22.43
2023-03-01 08:25:21,22.46
2023-03-01 08:25:23,22.36
2023-03-01 08:25:25,22.34
2023-03-01 08:25:27,22.36
2023-03-01 08:25:30,22.43
2023-03-01 08:25:32,22.44
2023-03-01 08:25:34,22.41
2023-03-01 08:25:36,22.37
2023-03-01 08:25:39,22.43
2023-03-01 08:25:40,22.43
2023-03-01 08:25:42,22.36
2023-03-01 08:25:45,22.40
2023-03-01 08:25:47,22.37
2023-03-01 08:25:49,22.33
2023-03-01 08:25:51,22.40
2023-03-01 08:25:53,22.36
2023-03-01 08:25:55,22.46
2023-03-01 08:25:57,22.40
2023-03-01 08:26:00,22.37
2023-03-01 08:26:02,22.24
2023-03-01 08:26:04,22.36
2023-03-01 08:26:06,22.31
2023-03-01 08:26:08,22.37
2023-03-01 08:26:10,22.37
2023-03-01 08:26:12,22.40
2023-03-01 08:26:15,22.30
2023-03-01 08:26:17,22.36
2023-03-01 08:26:19,22.34
2023-03-01 08:26:21,22.29
2023-03-01 08:26:23,22.30
2023-03-01 08:26:25,22.36
2023-03-01 08:26:28,22.34
2023-03-01 08:26:30,22.44
2023-03-01 08:26:32,22.41
2023-03-01 08:26:34,22.33
2023-03-01 08:26:36,22.37
2023-03-01 08:26:38,22.37
2023-03-01 08:26:40,22.31
2023-03-01 08:26:44,22.25
2023-03-01 08:26:45,22.31
2023-03-01 08:26:47,22.41
2023-03-01 08:26:49,22.36
2023-03-01 08:26:51,22.43
2023-03-01 08:26:53,22.33
2023-03-01 08:26:55,22.37
2023-03-01 08:26:58,22.40
2023-03-01 08:27:00,22.41
2023-03-01 08:27:02,22.40
2023-03-01 08:27:04,22.41
2023-03-01 08:27:06,22.40
2023-03-01 08:27:08,22.54
2023-03-01 08:27:10,22.23
2023-03-01 08:27:13,22.38
2023-03-01 08:27:15,22.36
2023-03-01 08:27:17,22.37
2023-03-01 08:27:19,22.44
2023-03-01 08:27:21,22.38
2023-03-01 08:27:23,22.34
2023-03-01 08:27:26,22.43
2023-03-01 08:27:28,22.38
2023-03-01 08:27:30,22.38
2023-03-01 08:27:32,22.31
2023-03-01 08:27:34,22.37
2023-03-01 08:27:36,22.34
2023-03-01 08:27:38,22.38
2023-03-01 08:27:41,22.38
2023-03-01 08:27:43,22.37
2023-03-01 08:27:45,22.44
2023-03-01 08:27:47,22.47
2023-03-01 08:27:49,22.43
2023-03-01 08:27:51,22.43
2023-03-01 08:27:53,22.43
2023-03-01 08:27:56,22.31
2023-03-01 08:27:58,22.37
2023-03-01 08:28:00,22.46
2023-03-01 08:28:02,22.30
2023-03-01 08:28:04,22.33
2023-03-01 08:28:06,22.33
2023-03-01 08:28:08,22.37
2023-03-01 08:28:11,22.33
2023-03-01 08:28:13,22.41
2023-03-01 08:28:15,22.43
2023-03-01 08:28:17,22.43
2023-03-01 08:28:19,22.48
2023-03-01 08:28:21,22.36
2023-03-01 08:28:24,22.37
2023-03-01 08:28:26,22.40
2023-03-01 08:28:28,22.33
2023-03-01 08:28:30,22.40
2023-03-01 08:28:37,22.40
2023-03-01 08:28:39,22.41
2023-03-01 08:28:41,22.46
2023-03-01 08:28:43,22.40
2023-03-01 08:28:45,22.50
2023-03-01 08:28:47,22.37
2023-03-01 08:28:50,22.41
2023-03-01 08:28:52,22.34
2023-03-01 08:28:54,22.43
2023-03-01 08:28:57,22.41
2023-03-01 08:28:58,22.36
2023-03-01 08:29:00,22.47
2023-03-01 08:29:03,22.43
2023-03-01 08:29:05,22.36
2023-03-01 08:29:07,22.38
2023-03-01 08:29:09,22.43
2023-03-01 08:29:11,22.40
2023-03-01 08:29:13,22.40
2023-03-01 08:29:15,22.46
2023-03-01 08:29:18,22.34
2023-03-01 08:29:20,22.36
2023-03-01 08:29:22,22.38
2023-03-01 08:29:24,22.34
2023-03-01 08:29:26,22.43
2023-03-01 08:29:29,22.31
2023-03-01 08:29:30,22.33
2023-03-01 08:29:33,22.40
2023-03-01 08:29:35,22.43
2023-03-01 08:29:37,22.37
2023-03-01 08:29:39,22.43
2023-03-01 08:29:41,22.46
2023-03-01 08:29:43,22.36
2023-03-01 08:29:45,22.44
2023-03-01 08:29:48,22.43
2023-03-01 08:29:50,22.47
2023-03-01 08:29:52,22.46
2023-03-01 08:29:54,22.38
2023-03-01 08:29:56,22.46
2023-03-01 08:29:58,22.46
2023-03-01 08:30:01,22.36
2023-03-01 08:30:03,22.37
2023-03-01 08:30:05,22.37
2023-03-01 08:30:07,22.43
2023-03-01 08:30:09,22.34
2023-03-01 08:30:11,22.43
2023-03-01 08:30:13,22.38
2023-03-01 08:30:16,22.40
2023-03-01 08:30:18,22.43
2023-03-01 08:30:20,22.43
2023-03-01 08:30:22,22.38
2023-03-01 08:30:24,22.37
2023-03-01 08:30:26,22.40
2023-03-01 08:30:28,22.47
2023-03-01 08:30:31,22.43
2023-03-01 08:30:33,22.34
2023-03-01 08:30:35,22.38
2023-03-01 08:30:37,22.38
2023-03-01 08:30:39,22.40
2023-03-01 08:30:41,22.41
2023-03-01 08:30:44,22.41
2023-03-01 08:30:46,22.31
2023-03-01 08:30:48,22.38
2023-03-01 08:30:50,22.38
2023-03-01 08:30:52,22.33
2023-03-01 08:30:54,22.38
2023-03-01 08:30:56,22.34
2023-03-01 08:30:59,22.31
2023-03-01 08:31:01,22.47
2023-03-01 08:31:03,22.41
2023-03-01 08:31:05,22.37
2023-03-01 08:31:07,22.41
2023-03-01 08:31:09,22.33
2023-03-01 08:31:11,22.31
2023-03-01 08:31:14,22.34
2023-03-01 08:31:16,22.38
2023-03-01 08:31:18,22.46
2023-03-01 08:31:20,22.31
2023-03-01 08:31:22,22.37
2023-03-01 08:31:24,22.38
2023-03-01 08:31:26,22.36
2023-03-01 08:31:29,22.33
2023-03-01 08:31:31,22.36
2023-03-01 08:31:33,22.31
2023-03-01 08:31:35,22.29
2023-03-01 08:31:37,22.40
2023-03-01 08:31:39,22.34
2023-03-01 08:31:42,22.31
2023-03-01 08:31:44,22.29
2023-03-01 08:31:46,22.29
2023-03-01 08:31:48,22.25
2023-03-01 08:31:50,22.30
2023-03-01 08:31:52,22.24
2023-03-01 08:31:54,22.24
2023-03-01 08:31:57,22.36
2023-03-01 08:31:59,22.30
2023-03-01 08:32:01,22.27
2023-03-01 08:32:03,22.34
2023-03-01 08:32:05,22.30
2023-03-01 08:32:07,22.29
2023-03-01 08:32:09,22.25
2023-03-01 08:32:12,22.30
2023-03-01 08:32:14,22.27
2023-03-01 08:32:16,22.30
2023-03-01 08:32:18,22.25
2023-03-01 08:32:20,22.30
2023-03-01 08:32:22,22.33
2023-03-01 08:32:29,22.29
2023-03-01 08:32:32,22.33
2023-03-01 08:32:34,22.31
2023-03-01 08:32:36,22.40
2023-03-01 08:32:38,22.27
2023-03-01 08:32:40,22.30
2023-03-01 08:32:42,22.34
2023-03-01 08:32:44,22.29
2023-03-01 08:32:47,22.27
2023-03-01 08:32:54,22.40
2023-03-01 08:32:56,22.29
2023-03-01 08:32:58,22.34
2023-03-01 08:33:00,22.21
2023-03-01 08:33:02,22.37
2023-03-01 08:33:05,22.29
2023-03-01 08:33:07,22.34
2023-03-01 08:33:09,22.30
2023-03-01 08:33:11,22.30
2023-03-01 08:33:13,22.27
2023-03-01 08:33:15,22.27
2023-03-01 08:33:17,22.33
2023-03-01 08:33:20,22.30
2023-03-01 08:33:22,22.19
2023-03-01 08:33:24,22.29
2023-03-01 08:33:26,22.27
2023-03-01 08:33:28,22.30
2023-03-01 08:33:30,22.38
2023-03-01 08:33:32,22.34
2023-03-01 08:33:35,22.36
2023-03-01 08:33:37,22.36
2023-03-01 08:33:39,22.21
2023-03-01 08:33:41,22.34
2023-03-01 08:33:48,22.30
2023-03-01 08:33:50,22.40
2023-03-01 08:33:52,22.36
2023-03-01 08:33:55,22.25
2023-03-01 08:33:57,22.23
2023-03-01 08:33:59,22.29
2023-03-01 08:34:01,22.47
2023-03-01 08:34:03,22.44
2023-03-01 08:34:05,22.31
2023-03-01 08:34:07,22.31
2023-03-01 08:34:10,22.40
2023-03-01 08:34:12,22.44
2023-03-01 08:34:14,22.29
2023-03-01 08:34:16,22.29
2023-03-01 08:34:18,22.38
2023-03-01 08:34:21,22.30
2023-03-01 08:34:23,22.36
2023-03-01 08:34:25,22.34
2023-03-01 08:34:27,22.34
2023-03-01 08:34:29,22.36
2023-03-01 08:34:31,22.41
2023-03-01 08:34:33,22.31
2023-03-01 08:34:36,22.36
2023-03-01 08:34:38,22.37
2023-03-01 08:34:40,22.37
2023-03-01 08:34:42,22.37
2023-03-01 08:34:44,22.36
2023-03-01 08:34:46,22.37
2023-03-01 08:34:48,22.40
2023-03-01 08:34:51,22.37
2023-03-01 08:34:53,22.25
2023-03-01 08:34:55,22.41
2023-03-01 08:34:57,22.34
2023-03-01 08:34:59,22.36
2023-03-01 08:35:01,22.38
2023-03-01 08:35:04,22.36
2023-03-01 08:35:06,22.31
2023-03-01 08:35:08,22.41
2023-03-01 08:35:10,22.47
2023-03-01 08:35:12,22.34
2023-03-01 08:35:14,22.36
2023-03-01 08:35:16,22.36
2023-03-01 08:35:19,22.43
2023-03-01 08:35:21,22.40
2023-03-01 08:35:23,22.43
2023-03-01 08:35:25,22.41
2023-03-01 08:35:27,22.30
2023-03-01 08:35:29,22.43
2023-03-01 08:35:31,22.33
2023-03-01 08:35:34,22.37
2023-03-01 08:35:36,22.34
2023-03-01 08:35:38,22.34
2023-03-01 08:35:40,22.36
2023-03-01 08:35:42,22.37
2023-03-01 08:35:44,22.29
2023-03-01 08:35:46,22.41
